,country,founded,id,industry,linkedin_url,locality,name,region,size,website
180321,united states,2008.0,joc-group-inc-,information services,linkedin.com/company/joc-group-inc-,new york,joc group inc.,new york,10001+,joc.com
181154,united states,,tutor-time-childcare,primary/secondary education,linkedin.com/company/tutor-time-childcare,novi,tutor time childcare,michigan,10001+,tutortime.com
183318,united states,,commonspirithealth,hospital & health care,linkedin.com/company/commonspirithealth,chicago,commonspirit health,illinois,10001+,commonspirit.org
184147,united states,1962.0,dignitymemorial,individual & family services,linkedin.com/company/dignitymemorial,houston,dignity memorial funeral homes,texas,10001+,dignitymemorial.com
186405,united states,2018.0,perspectalabs,defense & space,linkedin.com/company/perspectalabs,basking ridge,perspecta labs,new jersey,10001+,perspectalabs.com
189737,united states,,ninjutsu-black-belt,sports,linkedin.com/company/ninjutsu-black-belt,las vegas,ninjutsu black belt,nevada,10001+,ninjutsu-black-belt.com
191058,united states,1968.0,avalon-real-estate-agency-inc.,real estate,linkedin.com/company/avalon-real-estate-agency-inc.,avalon,long & foster real estate inc.,new jersey,10001+,avalonrealty.com
191836,united states,,cdr-aramark-s.a-,food & beverages,linkedin.com/company/cdr-aramark-s.a-,,cdr aramark s.a:,,10001+,cdr.cl
192173,united states,1958.0,quiktrip,retail,linkedin.com/company/quiktrip,tulsa,quiktrip,oklahoma,10001+,quiktrip.com
192597,united states,,synchrony-financial,financial services,linkedin.com/company/synchrony-financial,stamford,synchrony,connecticut,10001+,synchronyfinancial.com
193291,united states,,ct-association-of-realtors,real estate,linkedin.com/company/ct-association-of-realtors,,ct association of realtors,,10001+,ctrealtor.com
193875,united states,,tinytimmy.org,think tanks,linkedin.com/company/tinytimmy.org,,tinytimmy.org,,10001+,tinytimmy.org
193908,united states,1938.0,dillards,retail,linkedin.com/company/dillards,little rock,dillard's inc.,arkansas,10001+,dillards.com
194813,united states,1864.0,sisters-of-charity-of-leavenworth-health-system,hospital & health care,linkedin.com/company/sisters-of-charity-of-leavenworth-health-system,broomfield,scl health,colorado,10001+,sclhealth.org
195989,united states,1999.0,ust-global,information technology and services,linkedin.com/company/ust-global,aliso viejo,ust global,california,10001+,ust-global.com
196200,united states,1936.0,unifirst-corporation,textiles,linkedin.com/company/unifirst-corporation,wilmington,unifirst corporation,massachusetts,10001+,unifirst.com
198895,united states,1955.0,memorial-healthcare-system,hospital & health care,linkedin.com/company/memorial-healthcare-system,hollywood,memorial healthcare system,florida,10001+,mhs.net
199042,united states,1899.0,carilion-clinic,hospital & health care,linkedin.com/company/carilion-clinic,roanoke,carilion clinic,virginia,10001+,carilionclinic.org
199124,united states,,brandsafway,construction,linkedin.com/company/brandsafway,kennesaw,brandsafway,georgia,10001+,brandsafway.com
200473,united states,,edifier-hi-tech-group-inc.,consumer electronics,linkedin.com/company/edifier-hi-tech-group-inc.,,edifier hi-tech group inc.,,10001+,edifier.com
200659,united states,1997.0,bookingholdings,internet,linkedin.com/company/bookingholdings,norwalk,booking holdings (nasdaq: bkng),connecticut,10001+,bookingholdings.com
200701,united states,2011.0,presence-health,hospital & health care,linkedin.com/company/presence-health,chicago,presence health,illinois,10001+,presencehealth.org
204599,united states,,emcision-ltd,medical devices,linkedin.com/company/emcision-ltd,marlborough,emcision,massachusetts,10001+,emcision.com
207093,united states,1979.0,autozone,retail,linkedin.com/company/autozone,memphis,autozone,tennessee,10001+,autozone.com
213109,united states,,select-physical-therapy,hospital & health care,linkedin.com/company/select-physical-therapy,king of prussia,select physical therapy,pennsylvania,10001+,selectphysicaltherapy.com
215957,united states,1853.0,los-angeles-unified-school-district,education management,linkedin.com/company/los-angeles-unified-school-district,los angeles,los angeles unified school district,california,10001+,lausd.net
216067,united states,1986.0,able-hq,staffing and recruiting,linkedin.com/company/able-hq,clearwater,able hq,florida,10001+,ablehq.com
218930,united states,1999.0,agilent-technologies,biotechnology,linkedin.com/company/agilent-technologies,santa clara,agilent technologies,california,10001+,agilent.com
218999,united states,,lasalle-bank,banking,linkedin.com/company/lasalle-bank,,lasalle bank,,10001+,lasallebank.com
3727,united states,2007.0,paglo,computer software,linkedin.com/company/paglo,menlo park,paglo,california,10001+,paglo.com
4516,united states,,transform-home-improvement,construction,linkedin.com/company/transform-home-improvement,longwood,sears home improvement products,florida,10001+,transformhomepro.com
5179,united states,1999.0,ilitch-holdings-inc.,restaurants,linkedin.com/company/ilitch-holdings-inc.,,"ilitch holdings, inc.",,10001+,ilitchholdings.com
5863,united states,2018.0,hip-hop-rap-angolano,music,linkedin.com/company/hip-hop-rap-angolano,san diego,hip hop rap angolano,california,10001+,mambosbasicos.blogspot.com
6218,united states,1984.0,healthlink-inc-,hospital & health care,linkedin.com/company/healthlink-inc-,saint louis,"healthlink, inc.",missouri,10001+,healthlink.com
10444,united states,1919.0,radioshack,retail,linkedin.com/company/radioshack,fort worth,radioshack,texas,10001+,radioshack.com
11489,united states,1982.0,buffalo-wild-wings,restaurants,linkedin.com/company/buffalo-wild-wings,atlanta,buffalo wild wings,georgia,10001+,buffalowildwings.com
15406,united states,1775.0,us-army,military,linkedin.com/company/us-army,arlington,us army,virginia,10001+,goarmy.com
15467,united states,1997.0,sonic-automotive,automotive,linkedin.com/company/sonic-automotive,charlotte,sonic automotive,north carolina,10001+,sonicautomotive.com
16363,united states,1930.0,ametek,electrical/electronic manufacturing,linkedin.com/company/ametek,berwyn,ametek,pennsylvania,10001+,ametek.com
17020,united states,1997.0,intrasphere-technologies,information technology and services,linkedin.com/company/intrasphere-technologies,jersey city,intrasphere technologies,new jersey,10001+,intrasphere.com
18640,united states,1997.0,spectrum-health,hospital & health care,linkedin.com/company/spectrum-health,grand rapids,spectrum health,michigan,10001+,spectrumhealth.org
22305,united states,1910.0,steveman-green-cleaning-services,oil & energy,linkedin.com/company/steveman-green-cleaning-services,,steveman green cleaning services,alabama,10001+,ustevemangreengroup.com
24787,united states,2012.0,myhealthmatters,"health, wellness and fitness",linkedin.com/company/myhealthmatters,swedesboro,my health matters,new jersey,10001+,myhealthmatter.us
25617,united states,1883.0,cincinnati-children's-hospital-medical-center,hospital & health care,linkedin.com/company/cincinnati-children's-hospital-medical-center,,cincinnati children's hospital medical center,,10001+,cincinnatichildrens.org
26375,united states,,demoulas-supermarket,retail,linkedin.com/company/demoulas-supermarket,tewksbury,"demoulas super markets, inc.",massachusetts,10001+,mydemoulas.net
27790,united states,,smiths-aerospace,aviation & aerospace,linkedin.com/company/smiths-aerospace,,smiths aerospace,,10001+,smiths-aerospace.com
29001,united states,1998.0,vmware,computer software,linkedin.com/company/vmware,palo alto,vmware,california,10001+,vmware.com
29582,united states,2000.0,nanny-careusa,individual & family services,linkedin.com/company/nanny-careusa,encinitas,nanny care,california,10001+,nannycare.com
29651,united states,1960.0,yamaha,music,linkedin.com/company/yamaha,buena park,yamaha,california,10001+,yamaha.com
35101,united states,,cooper-tools,machinery,linkedin.com/company/cooper-tools,,cooper tools,,10001+,cooperindustries.com
36070,united states,1996.0,omd,marketing and advertising,linkedin.com/company/omd,new york,omd worldwide,new york,10001+,omd.com
38313,united states,1887.0,north-carolina-state-university,higher education,linkedin.com/company/north-carolina-state-university,raleigh,north carolina state university,north carolina,10001+,ncsu.edu
38908,united states,1973.0,cablevision,telecommunications,linkedin.com/company/cablevision,bethpage,cablevision,new york,10001+,cablevision.com
39934,united states,1983.0,the-ritz-carlton-hotel-company-llc,hospitality,linkedin.com/company/the-ritz-carlton-hotel-company-llc,orlando,"the ritz-carlton hotel company, l.l.c.",florida,10001+,ritzcarlton.com
39946,united states,2015.0,california-rental-housing-association,real estate,linkedin.com/company/california-rental-housing-association,sacramento,california rental housing association,california,10001+,cal-rha.org
40763,united states,2002.0,infor,computer software,linkedin.com/company/infor,new york,infor,new york,10001+,infor.com
42855,united states,2000.0,society-international,publishing,linkedin.com/company/society-international,new york,society magazine,new york,10001+,societymagazine.net
43277,united states,1994.0,onin-staffing,staffing and recruiting,linkedin.com/company/onin-staffing,birmingham,onin staffing,alabama,10001+,oninstaffing.com
47542,united states,,disney-meetings,hospitality,linkedin.com/company/disney-meetings,,disney meetings & events,,10001+,disneymeetings.com
59188,united states,1927.0,littelfuse,electrical/electronic manufacturing,linkedin.com/company/littelfuse,chicago,littelfuse,illinois,10001+,littelfuse.com
64212,united states,1988.0,rotaract-europe,non-profit organization management,linkedin.com/company/rotaract-europe,evanston,rotaract europe - eric,illinois,10001+,rotaracteurope.eu
70376,united states,1975.0,hhsllc,hospital & health care,linkedin.com/company/hhsllc,dripping springs,hhs - hospital housekeeping systems,texas,10001+,hhs1.com
70385,united states,1985.0,medianews-group-,publishing,linkedin.com/company/medianews-group-,denver,digital first media,colorado,10001+,medianewsgroup.com
70466,united states,,palm-beach-county-school-district,education management,linkedin.com/company/palm-beach-county-school-district,west palm beach,palm beach county school district,florida,10001+,palmbeachschools.org
71558,united states,2016.0,fortive,electrical/electronic manufacturing,linkedin.com/company/fortive,everett,fortive,washington,10001+,fortive.com
71793,united states,1915.0,sumitomo-chemical,chemicals,linkedin.com/company/sumitomo-chemical,,sumitomo chemical: group companies of the americas,,10001+,sumitomochemicalamerica.com
73834,united states,1958.0,gore-protective-fabrics,textiles,linkedin.com/company/gore-protective-fabrics,elkton,gore military fabrics,maryland,10001+,goremilitary.com
75700,united states,1838.0,vcu-health-system,hospital & health care,linkedin.com/company/vcu-health-system,richmond,vcu health,virginia,10001+,vcuhealth.org
76718,united states,1793.0,town-of-randolph,government administration,linkedin.com/company/town-of-randolph,randolph,"town of randolph, massachusetts",massachusetts,10001+,randolph-ma.gov
79323,united states,1998.0,american-apparel,apparel & fashion,linkedin.com/company/american-apparel,los angeles,american apparel,california,10001+,americanapparel.net
81719,united states,1978.0,the-cheesecake-factory,restaurants,linkedin.com/company/the-cheesecake-factory,,the cheesecake factory,california,10001+,thecheesecakefactory.com
81795,united states,1783.0,jll,commercial real estate,linkedin.com/company/jll,chicago,jll,illinois,10001+,jll.com
82242,united states,,mayo-clinic,hospital & health care,linkedin.com/company/mayo-clinic,rochester,mayo clinic,minnesota,10001+,mayoclinic.org
82362,united states,2011.0,fortune-brands-home-&-security,consumer goods,linkedin.com/company/fortune-brands-home-&-security,deerfield,fortune brands home & security,illinois,10001+,fbhs.com
85198,united states,1993.0,mortgage-insurance-agency,financial services,linkedin.com/company/mortgage-insurance-agency,rolling meadows,mortgage insurance agency,illinois,10001+,mtgins.com
