index,name,industry,region,size,founded,linkedin_url,indeed_url,indeed_reviews,seek_url,seek_reviews,glassdoor_url,glassdoor_reviews,total_reviews,correct,scores,valid_urls,linkedin_bool
16241,navitas professional,education management,new south wales,5001-10000,1994.0,linkedin.com/company/navitasprofessional,https://au.indeed.com/cmp/Navitas/reviews,7,https://www.seek.com.au/companies/navitas-433720/reviews,62,https://www.glassdoor.com.au/Reviews/Navitas-Reviews-E911560.htm,0,69,Unknown,"[[0, 0.53, 0.49, 0, 0, 0, 0.29], [0.56, 0, 0.51, 0, 0, 0, 0], [0.58, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Navitas/reviews', 'https://au.indeed.com/cmp/Navitas-English/reviews', 'https://www.indeed.com/cmp/Navitas-Systems/reviews'], 'seek': ['https://www.seek.com.au/companies/navitas-433720/reviews', 'https://www.seek.com.au/companies/navitas-english-436654/reviews'], 'glassdoor': []}",2
16519,clayton utz,law practice,new south wales,1001-5000,1833.0,linkedin.com/company/clayton-utz,https://au.indeed.com/cmp/Clayton-Utz/reviews,10,https://www.seek.com.au/companies/clayton-utz-433040/reviews,25,https://www.glassdoor.com.au/Reviews/Clayton-Utz-Reviews-E199432.htm,0,35,Unknown,"[[0.8, 0, 0, 0, 0, 0, 0], [0.77, 0, 0, 0, 0, 0, 0], [0.8, 0.75, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Clayton-Utz/reviews'], 'seek': ['https://www.seek.com.au/companies/clayton-utz-433040/reviews'], 'glassdoor': []}",2
26426,parmalat australia,dairy,,1001-5000,1923.0,linkedin.com/company/parmalat-australia,https://au.indeed.com/cmp/Parmalat/reviews,30,,0,https://www.glassdoor.com.au/Reviews/Parmalat-Reviews-E10558.htm,0,30,Unknown,"[[0.65, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0.65, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Parmalat/reviews'], 'seek': [], 'glassdoor': []}",2
27208,tafe queensland,education management,queensland,1001-5000,1882.0,linkedin.com/company/tafe-queensland,https://au.indeed.com/cmp/Tafe-Queensland/reviews,67,https://www.seek.com.au/companies/tafe-queensland-433646/reviews,109,,0,176,Unknown,"[[0.85, 0.65, 0, 0, 0, 0, 0], [0.82, 0, 0.61, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Tafe-Queensland/reviews', 'https://au.indeed.com/cmp/Queensland-Tafe/reviews'], 'seek': ['https://www.seek.com.au/companies/tafe-queensland-433646/reviews', 'https://www.seek.com.au/companies/tafe-queensland-brisbane-806282/reviews'], 'glassdoor': []}",2
31688,tdg solar,renewables & environment,victoria,5001-10000,1984.0,linkedin.com/company/tdg-solar,https://au.indeed.com/cmp/Tdg/reviews,3,https://www.seek.com.au/companies/instyle-solar-816736/reviews,42,,0,45,Unknown,"[[0, 0.45, 0, 0.31, 0, 0.25, 0], [0.56, 0.26, 0, 0.38, 0.12, 0.21, 0], [0.34, 0, 0.36, 0, 0, 0.33, 0]]","{'indeed': ['https://au.indeed.com/cmp/Tdg/reviews', 'https://au.indeed.com/cmp/Solar-Service-Group/reviews', 'https://au.indeed.com/cmp/Solar-Naturally/reviews'], 'seek': ['https://www.seek.com.au/companies/instyle-solar-816736/reviews', 'https://www.seek.com.au/companies/rio-tinto-432318/reviews', 'https://www.seek.com.au/companies/true-value-solar-433924/reviews', 'https://www.seek.com.au/companies/jurox-814305/reviews', 'https://www.seek.com.au/companies/golden-circle-433858/reviews'], 'glassdoor': []}",2
33438,renown,information technology and services,,1001-5000,1989.0,linkedin.com/company/renown-business-solutions,https://www.indeed.com/cmp/Renown/reviews,1,,0,https://www.glassdoor.com.au/Reviews/Renown-Health-Reviews-E296048.htm,0,1,Unknown,"[[0.88, 0.59, 0, 0.31, 0.33, 0, 0.31], [0, 0, 0, 0, 0], [0.64, 0.59, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Renown/reviews', 'https://www.indeed.com/cmp/Renown-Health/reviews', 'https://www.indeed.com/cmp/Renown-Regional-Medical-Center/reviews', 'https://www.indeed.com/cmp/Renown-Medical-Center/reviews', 'https://www.indeed.com/cmp/Renown-Hospital/reviews'], 'seek': [], 'glassdoor': []}",2
36894,the law society of western australia,legal services,western australia,5001-10000,1927.0,linkedin.com/company/the-law-society-of-western-australia,https://au.indeed.com/cmp/The-Law-Society-of-New-South-Wales/reviews,2,,0,https://www.glassdoor.com.au/Reviews/The-West-Australian-Reviews-E256476.htm,0,2,Unknown,"[[0, 0, 0.51, 0, 0, 0.46, 0], [0, 0, 0, 0, 0.22, 0, 0.13], [0, 0.37, 0.5, 0.27, 0.17, 0.45, 0.27]]","{'indeed': ['https://au.indeed.com/cmp/The-Law-Society-of-New-South-Wales/reviews', 'https://au.indeed.com/cmp/The-University-of-Western-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/allens-linklaters-436572/reviews', 'https://www.seek.com.au/companies/robertson-hayles-lawyers-799000/reviews'], 'glassdoor': []}",2
38095,aspia,accounting,,1001-5000,2018.0,linkedin.com/company/aspia,https://www.indeed.com/cmp/Aspira/reviews,0,https://www.seek.com.au/companies/apia-435880/reviews,20,https://www.glassdoor.com.au/Reviews/Aspira-Reviews-E1918566.htm,0,20,Unknown,"[[0.8, 0, 0.25, 0, 0, 0.2, 0], [0.62, 0.41, 0.24, 0.3, 0.33, 0, 0.14], [0, 0.75, 0]]","{'indeed': ['https://www.indeed.com/cmp/Aspira/reviews', 'https://au.indeed.com/cmp/Australian-Government-Services-Australia/reviews', 'https://au.indeed.com/cmp/Optia-Incorporated/reviews'], 'seek': ['https://www.seek.com.au/companies/apia-435880/reviews', 'https://www.seek.com.au/companies/apa-group-433181/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/schiavello-813537/reviews', 'https://www.seek.com.au/companies/asic-795441/reviews', 'https://www.seek.com.au/companies/access-group-815004/reviews'], 'glassdoor': []}",2
42085,transfield services,facilities services,new south wales,5001-10000,2001.0,linkedin.com/company/broadspectrum,https://www.indeed.com/cmp/Timec-Transfield-Services/reviews,0,,0,"https://www.glassdoor.com.au/Reviews/Broadspectrum-transfield-Reviews-EI_IE1275694.0,13_KH14,24.htm",0,0,Unknown,"[[0.8, 0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 0.55, 0.26, 0.22, 0.23, 0.0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Timec-Transfield-Services/reviews'], 'seek': [], 'glassdoor': []}",2
43680,st vincent's private hospital sydney,hospital & health care,,1001-5000,1909.0,linkedin.com/company/st-vincent's-private-hospital-sydney,https://au.indeed.com/cmp/St-Vincent-S-Health-Australia/reviews,125,https://www.seek.com.au/companies/st-vincents-private-hospital-sydney-435797/reviews,16,https://www.glassdoor.com.au/Reviews/St-Vincent-s-Hospital-Sydney-Reviews-E580533.htm,0,141,Unknown,"[[0.5, 0, 0, 0, 0, 0, 0], [0.85, 0, 0, 0, 0, 0, 0], [0.72, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/St-Vincent-S-Health-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/st-vincents-private-hospital-sydney-435797/reviews'], 'glassdoor': []}",2
44667,joe berry australian retail executive award,retail,queensland,1001-5000,1986.0,linkedin.com/company/joe-berry-australian-retail-executive-award,,0,https://www.seek.com.au/companies/berry-street-434922/reviews,41,https://www.glassdoor.com.au/Reviews/The-Berry-Company-Reviews-E19865.htm,0,41,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0.44, 0, 0, 0, 0, 0], [0.42, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/berry-street-434922/reviews'], 'glassdoor': []}",2
48283,immersia vr,computer software,western australia,10001+,2014.0,linkedin.com/company/immersiavr,https://au.indeed.com/cmp/Oppizi/reviews,17,,0,,0,17,Unknown,"[[0.43, 0.41, 0, 0.34, 0.25, 0, 0], [0.32, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Oppizi/reviews', 'https://au.indeed.com/cmp/Concentrix/reviews', 'https://au.indeed.com/cmp/Ventia-1/reviews', 'https://au.indeed.com/cmp/Myer/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
50271,raine & horne commercial,real estate,,5001-10000,,linkedin.com/company/raine-horne-commercial,,0,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': [], 'seek': [], 'glassdoor': []}",2
58663,forge group ltd,construction,,1001-5000,,linkedin.com/company/forge-group-ltd,https://au.indeed.com/cmp/Forge-Group/reviews,10,,0,,0,10,Unknown,"[[0, 0.66, 0, 0, 0.32, 0, 0.2], [0, 0, 0, 0.16, 0, 0], [0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Forge-Group/reviews', 'https://au.indeed.com/cmp/Forge-Construction/reviews', 'https://au.indeed.com/cmp/Overall-Forge-Pty-Ltd/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
60785,fresh hope,non-profit organization management,,1001-5000,,linkedin.com/company/churches-of-christ-nsw,https://au.indeed.com/cmp/Fresh-Hope-Care/reviews,6,,0,,0,6,Unknown,"[[0.67, 0.45, 0.38, 0, 0.24, 0.21, 0], [0, 0, 0], [0, 0, 0.4, 0.35, 0, 0.26, 0]]","{'indeed': ['https://au.indeed.com/cmp/Fresh-Hope-Care/reviews', 'https://au.indeed.com/cmp/New-Hope-Group/reviews', 'https://au.indeed.com/cmp/Hope-Downs/reviews', 'https://au.indeed.com/cmp/Indeed/reviews', 'https://au.indeed.com/cmp/Hope-Estate/reviews'], 'seek': [], 'glassdoor': []}",2
68769,department of the environment and energy,government administration,act,1001-5000,,linkedin.com/company/department-of-the-environment-and-energy,https://au.indeed.com/cmp/Department-of-the-Environment-and-Energy/reviews,2,https://www.seek.com.au/companies/australian-department-of-the-environment-795370/reviews,5,https://www.glassdoor.com.au/Reviews/The-State-of-Queensland-Department-of-Environment-and-Science-Reviews-E2894280.htm,0,7,Unknown,"[[0.85, 0.45, 0, 0.23, 0.38, 0.4, 0], [0.7, 0.55, 0.58, 0, 0.2, 0.23, 0.24], [0.57, 0.62, 0.46, 0.38, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Department-of-the-Environment-and-Energy/reviews', 'https://au.indeed.com/cmp/Queensland-Government/reviews', 'https://au.indeed.com/cmp/Energy-Queensland/reviews', 'https://au.indeed.com/cmp/Department-of-Housing-and-Public-Works/reviews', 'https://www.indeed.com/cmp/Department-of-Energy/reviews'], 'seek': ['https://www.seek.com.au/companies/australian-department-of-the-environment-795370/reviews', 'https://www.seek.com.au/companies/department-of-natural-resources-mines-and-energy-qld-434994/reviews', 'https://www.seek.com.au/companies/department-of-environment-and-heritage-protection-qld-795771/reviews', 'https://www.seek.com.au/companies/energy-action-814100/reviews', 'https://www.seek.com.au/companies/beach-energy-888701/reviews', 'https://www.seek.com.au/companies/essential-energy-432927/reviews'], 'glassdoor': []}",2
78402,uniting agewell,hospital & health care,victoria,1001-5000,2004.0,linkedin.com/company/uniting-aged-care,https://au.indeed.com/cmp/Uniting-Agewell/reviews,17,https://www.seek.com.au/companies/uniting-agewell-435430/reviews,37,https://www.glassdoor.com.au/Reviews/Uniting-AgeWell-Reviews-E1042556.htm,0,54,Unknown,"[[0.85, 0.61, 0, 0, 0, 0.11, 0], [0.82, 0, 0, 0], [0.8, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Uniting-Agewell/reviews', 'https://au.indeed.com/cmp/Uniting/reviews', 'https://au.indeed.com/cmp/Bolton-Clarke/reviews'], 'seek': ['https://www.seek.com.au/companies/uniting-agewell-435430/reviews'], 'glassdoor': []}",2
81774,cdc victoria pty ltd,transportation/trucking/railroad,victoria,1001-5000,2008.0,linkedin.com/company/cdc-victoria-pty-ltd,https://au.indeed.com/cmp/Cdc-Victoria/reviews,3,,0,,0,3,Unknown,"[[0.67, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0.38, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Cdc-Victoria/reviews'], 'seek': [], 'glassdoor': []}",2
82532,sonepar australia,wholesale,victoria,1001-5000,,linkedin.com/company/sonepar-australia,https://www.indeed.com/cmp/Sonepar/reviews,0,,0,https://www.glassdoor.com.au/Reviews/Sonepar-Reviews-E15870.htm,0,0,Unknown,"[[0, 0.57, 0, 0, 0.18, 0, 0], [0, 0, 0, 0, 0, 0], [0.62, 0, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Sonepar/reviews', 'https://au.indeed.com/cmp/Indeed/reviews'], 'seek': [], 'glassdoor': []}",2
84012,ozstaff,human resources,victoria,1001-5000,1997.0,linkedin.com/company/ozstaff-talentscout-services-pty-ltd,https://au.indeed.com/cmp/Ozstaff/reviews,21,,0,https://www.glassdoor.com.au/Reviews/Ozstaff-Career-Services-Reviews-E658914.htm,0,21,Unknown,"[[0.89, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0.55, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Ozstaff/reviews'], 'seek': [], 'glassdoor': []}",2
89250,main roads western australia,transportation/trucking/railroad,western australia,1001-5000,1926.0,linkedin.com/company/main-roads-western-australia,https://au.indeed.com/cmp/Main-Roads-Wa/reviews,9,https://www.seek.com.au/companies/main-roads-wa-435973/reviews,18,,0,27,Unknown,"[[0.54, 0, 0.43, 0.28, 0, 0, 0], [0.59, 0, 0, 0, 0], [0, 0.28, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Main-Roads-Wa/reviews', 'https://au.indeed.com/cmp/Main-Roads/reviews', 'https://au.indeed.com/cmp/Department-of-Transport-and-Main-Roads/reviews'], 'seek': ['https://www.seek.com.au/companies/main-roads-wa-435973/reviews'], 'glassdoor': []}",2
97544,regis aged care,hospital & health care,,5001-10000,1993.0,linkedin.com/company/regis-agedcare,https://au.indeed.com/cmp/Regis-Aged-Care/reviews,136,https://www.seek.com.au/companies/regis-432986/reviews,249,https://www.glassdoor.com.au/Reviews/Regis-Group-Reviews-E612596.htm,0,385,Unknown,"[[0.75, 0, 0, 0, 0, 0, 0], [0.53, 0, 0], [0.54, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Regis-Aged-Care/reviews'], 'seek': ['https://www.seek.com.au/companies/regis-432986/reviews'], 'glassdoor': []}",2
103310,menzies facility services,facilities services,,1001-5000,1969.0,linkedin.com/company/menzies-group-of-companies,https://au.indeed.com/cmp/Menzies-Group/reviews,15,https://www.seek.com.au/companies/menzies-group-796823/reviews,18,https://www.glassdoor.com.au/Reviews/Menzies-Reviews-E766274.htm,0,33,Unknown,"[[0.53, 0, 0.48, 0, 0, 0, 0.28], [0.52, 0, 0], [0.53, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Menzies-Group/reviews', 'https://au.indeed.com/cmp/Menzies-International/reviews', 'https://au.indeed.com/cmp/Menzies-Cleaning/reviews'], 'seek': ['https://www.seek.com.au/companies/menzies-group-796823/reviews'], 'glassdoor': []}",2
119386,sonic healthcare,hospital & health care,,10001+,1987.0,linkedin.com/company/sonic-healthcare,https://au.indeed.com/cmp/Sonic-Healthcare/reviews,6,https://www.seek.com.au/companies/sonic-healthcare-995306/reviews,11,https://www.glassdoor.com.au/Reviews/Sonic-Healthcare-Reviews-E41960.htm,0,17,Unknown,"[[0.86, 0, 0.57, 0, 0, 0, 0], [0.83, 0.62, 0, 0, 0, 0, 0], [0.86, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Sonic-Healthcare/reviews', 'https://au.indeed.com/cmp/Sonic-Healthplus/reviews'], 'seek': ['https://www.seek.com.au/companies/sonic-healthcare-995306/reviews', 'https://www.seek.com.au/companies/sonic-healthplus-609483/reviews'], 'glassdoor': []}",2
124303,dome cafe group,hospitality,western australia,1001-5000,1993.0,linkedin.com/company/dome-coffees-australia,https://au.indeed.com/cmp/Dome-Caf%C3%A9/reviews,40,https://www.seek.com.au/companies/dome-cafe-433071/reviews,76,https://www.glassdoor.com.au/Reviews/Dome-Cafe-Reviews-E400643.htm,0,116,Unknown,"[[0.51, 0, 0, 0, 0, 0, 0], [0.64, 0, 0], [0.62, 0.57, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Dome-Caf%C3%A9/reviews'], 'seek': ['https://www.seek.com.au/companies/dome-cafe-433071/reviews'], 'glassdoor': []}",2
125828,anz phone card sales,telecommunications,,10001+,,linkedin.com/company/anz-phone-card-sales,https://au.indeed.com/cmp/Anz-1412ce2c/reviews,398,,0,,0,398,Unknown,"[[0.44, 0, 0, 0, 0, 0, 0], [0.4, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Anz-1412ce2c/reviews'], 'seek': ['https://www.seek.com.au/companies/anz-432303/reviews'], 'glassdoor': []}",2
128575,crowe horwath australia,accounting,,1001-5000,1997.0,linkedin.com/company/crowe-horwath-australia,https://au.indeed.com/cmp/Crowe/reviews,2,https://www.seek.com.au/companies/crowe-433050/reviews,68,https://www.glassdoor.com.au/Reviews/Crowe-Reviews-E9414.htm,0,70,Unknown,"[[0.46, 0, 0, 0, 0], [0.46, 0, 0, 0, 0, 0, 0], [0.46, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Crowe/reviews'], 'seek': ['https://www.seek.com.au/companies/crowe-433050/reviews'], 'glassdoor': []}",2
128626,barminco,mining & metals,western australia,1001-5000,1989.0,linkedin.com/company/barminco,https://au.indeed.com/cmp/Barminco/reviews,38,https://www.seek.com.au/companies/barminco-432557/reviews,94,https://www.glassdoor.com.au/Reviews/Barminco-Reviews-E565906.htm,0,132,Unknown,"[[0, 0.86, 0, 0, 0, 0, 0], [0.77, 0, 0, 0, 0, 0, 0], [0.91, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Barminco/reviews'], 'seek': ['https://www.seek.com.au/companies/barminco-432557/reviews'], 'glassdoor': []}",2
129330,assetlink,facilities services,,1001-5000,1993.0,linkedin.com/company/assetlink-services-pty-ltd-,https://au.indeed.com/cmp/Assetlink/reviews,52,https://www.seek.com.au/companies/assetlink-434127/reviews,53,https://www.glassdoor.com.au/Reviews/Assetlink-Reviews-E32085.htm,0,105,Unknown,"[[0.92, 0, 0, 0, 0, 0, 0], [0.79, 0, 0], [0.92, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Assetlink/reviews'], 'seek': ['https://www.seek.com.au/companies/assetlink-434127/reviews'], 'glassdoor': []}",2
131302,hoyts group,entertainment,,1001-5000,1909.0,linkedin.com/company/hoyts,https://au.indeed.com/cmp/Hoyts/reviews,118,https://www.seek.com.au/companies/hoyts-432638/reviews,92,,0,210,Unknown,"[[0.62, 0, 0, 0, 0, 0, 0], [0.58, 0, 0], [0.25, 0.2, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Hoyts/reviews'], 'seek': ['https://www.seek.com.au/companies/hoyts-432638/reviews'], 'glassdoor': []}",2
134712,royal australasian college of dental surgeons (racds),higher education,new south wales,1001-5000,1965.0,linkedin.com/company/the-royal-australasian-college-of-dental-surgeons,https://au.indeed.com/cmp/Royal-Australasian-College-of-Physicians/reviews,5,https://www.seek.com.au/companies/royal-australasian-college-of-dental-surgeons-806582/reviews,4,,0,9,Unknown,"[[0, 0.51, 0.57, 0, 0, 0, 0.0], [0.82, 0, 0.65, 0, 0, 0, 0], [0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Australian-Dental-Association/reviews', 'https://au.indeed.com/cmp/Royal-Australasian-College-of-Physicians/reviews'], 'seek': ['https://www.seek.com.au/companies/royal-australasian-college-of-dental-surgeons-806582/reviews', 'https://www.seek.com.au/companies/the-royal-australasian-college-of-surgeons-878001/reviews'], 'glassdoor': []}",2
139134,eastern health,hospital & health care,victoria,5001-10000,2000.0,linkedin.com/company/easternhealthau,https://au.indeed.com/cmp/Eastern-Health-System/reviews,12,https://www.seek.com.au/companies/eastern-health-432859/reviews,77,https://www.glassdoor.com.au/Reviews/Eastern-Health-Reviews-E708872.htm,0,89,Unknown,"[[0, 0.67, 0, 0, 0.6, 0, 0], [0.81, 0, 0], [0.84, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Eastern-Health-System/reviews', 'https://au.indeed.com/cmp/Eastern-Health-7/reviews'], 'seek': ['https://www.seek.com.au/companies/eastern-health-432859/reviews'], 'glassdoor': []}",2
139667,energy queensland,utilities,queensland,5001-10000,2016.0,linkedin.com/company/energyq,https://au.indeed.com/cmp/Energy-Queensland/reviews,9,,0,https://www.glassdoor.com.au/Reviews/Energy-Queensland-Reviews-E2318818.htm,0,9,Unknown,"[[0.87, 0, 0, 0, 0.31, 0, 0.26], [0, 0, 0, 0, 0], [0.87, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Energy-Queensland/reviews', 'https://au.indeed.com/cmp/Ergon-Energy/reviews', 'https://au.indeed.com/cmp/Energex/reviews'], 'seek': [], 'glassdoor': []}",2
143745,københavns kommune,government administration,western australia,10001+,,linkedin.com/company/kobenhavns-kommune,,0,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0.25, 0], [0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
146815,queensland rail,transportation/trucking/railroad,queensland,5001-10000,1865.0,linkedin.com/company/queensland-rail,https://au.indeed.com/cmp/Queensland-Rail/reviews,90,https://www.seek.com.au/companies/queensland-rail-432419/reviews,131,https://www.glassdoor.com.au/Reviews/Queensland-Rail-Reviews-E326033.htm,0,221,Unknown,"[[0.85, 0, 0, 0, 0, 0, 0], [0.82, 0, 0], [0.79, 0.74, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Queensland-Rail/reviews'], 'seek': ['https://www.seek.com.au/companies/queensland-rail-432419/reviews'], 'glassdoor': []}",2
